driverId,driverNumber,code,firstName,lastName,dateOfBirth,nationality,url,Headshot,Championships,Wins,Podiums,Points,Entries,AllPositions,SeasonResults,QualifyingPerformance,RacePace,TeamName,TeamColour
hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,https://media.formula1.com/d_driver_fallback_image.png/content/dam/fom-website/drivers/N/NICHUL01_Nico_Hulkenberg/nichul01.png.transform/1col/image.png,0.0,0.0,1.0,612.0,250.0,"['1&7&6', '2&11&6', '3&11&6', '4&12&6', '5&12&6', '6&14&6', '7&15&6', '8&15&6', '9&11&16', '10&11&20', '11&10&22', '12&9&37', '13&9&37', '14&9&37', '15&9&37', '16&10&37', '17&10&37', '18&10&37', '19&9&41', '20&9&41']","[{'country': 'Australia', 'racePosition': '7', 'qualiPosition': '17', 'round': 1}, {'country': 'China', 'racePosition': '15', 'qualiPosition': '12', 'round': 2}, {'country': 'Japan', 'racePosition': '16', 'qualiPosition': '16', 'round': 3}, {'country': 'Bahrain', 'racePosition': '20', 'qualiPosition': '16', 'round': 4}, {'country': 'Saudi Arabia', 'racePosition': '15', 'qualiPosition': '18', 'round': 5}, {'country': 'USA', 'racePosition': '14', 'qualiPosition': '16', 'round': 6}, {'country': 'Italy', 'racePosition': '12', 'qualiPosition': '17', 'round': 7}, {'country': 'Monaco', 'racePosition': '16', 'qualiPosition': '13', 'round': 8}, {'country': 'Spain', 'racePosition': '5', 'qualiPosition': '16', 'round': 9}, {'country': 'Canada', 'racePosition': '8', 'qualiPosition': '13', 'round': 10}, {'country': 'Austria', 'racePosition': '9', 'qualiPosition': '20', 'round': 11}, {'country': 'UK', 'racePosition': '3', 'qualiPosition': '19', 'round': 12}, {'country': 'Belgium', 'racePosition': '12', 'qualiPosition': '14', 'round': 13}, {'country': 'Hungary', 'racePosition': '13', 'qualiPosition': '19', 'round': 14}, {'country': 'Netherlands', 'racePosition': '14', 'qualiPosition': '17', 'round': 15}, {'country': 'Italy', 'racePosition': '20', 'qualiPosition': '12', 'round': 16}, {'country': 'Azerbaijan', 'racePosition': '16', 'qualiPosition': '17', 'round': 17}, {'country': 'Singapore', 'racePosition': '20', 'qualiPosition': '11', 'round': 18}]",-1.07,-0.59,Kick Sauber,01C00E
lawson,30,LAW,Liam,Lawson,2002-02-11,New Zealander,http://en.wikipedia.org/wiki/Liam_Lawson,https://media.formula1.com/d_driver_fallback_image.png/content/dam/fom-website/drivers/L/LIALAW01_Liam_Lawson/lialaw01.png.transform/1col/image.png,0.0,0.0,0.0,36.0,31.0,"['1&15&0', '2&17&0', '3&18&0', '4&18&0', '5&18&0', '6&18&0', '7&18&0', '8&17&4', '9&17&4', '10&18&4', '11&15&12', '12&16&12', '13&14&16', '14&15&20', '15&15&20', '16&15&20', '17&13&30', '18&14&30', '19&14&30', '20&15&30']","[{'country': 'Australia', 'racePosition': '20', 'qualiPosition': '18', 'round': 1}, {'country': 'China', 'racePosition': '12', 'qualiPosition': '20', 'round': 2}, {'country': 'Japan', 'racePosition': '17', 'qualiPosition': '14', 'round': 3}, {'country': 'Bahrain', 'racePosition': '16', 'qualiPosition': '17', 'round': 4}, {'country': 'Saudi Arabia', 'racePosition': '12', 'qualiPosition': '12', 'round': 5}, {'country': 'USA', 'racePosition': '20', 'qualiPosition': '15', 'round': 6}, {'country': 'Italy', 'racePosition': '14', 'qualiPosition': '16', 'round': 7}, {'country': 'Monaco', 'racePosition': '8', 'qualiPosition': '9', 'round': 8}, {'country': 'Spain', 'racePosition': '11', 'qualiPosition': '13', 'round': 9}, {'country': 'Canada', 'racePosition': '20', 'qualiPosition': '19', 'round': 10}, {'country': 'Austria', 'racePosition': '6', 'qualiPosition': '6', 'round': 11}, {'country': 'UK', 'racePosition': '20', 'qualiPosition': '16', 'round': 12}, {'country': 'Belgium', 'racePosition': '8', 'qualiPosition': '9', 'round': 13}, {'country': 'Hungary', 'racePosition': '8', 'qualiPosition': '9', 'round': 14}, {'country': 'Netherlands', 'racePosition': '12', 'qualiPosition': '8', 'round': 15}, {'country': 'Italy', 'racePosition': '14', 'qualiPosition': '20', 'round': 16}, {'country': 'Azerbaijan', 'racePosition': '5', 'qualiPosition': '3', 'round': 17}, {'country': 'Singapore', 'racePosition': '15', 'qualiPosition': '12', 'round': 18}]",-0.49,-1.66,Racing Bulls,6C98FF
leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,https://media.formula1.com/d_driver_fallback_image.png/content/dam/fom-website/drivers/C/CHALEC01_Charles_Leclerc/chalec01.png.transform/1col/image.png,0.0,8.0,50.0,1640.0,169.0,"['1&8&4', '2&10&8', '3&6&20', '4&5&32', '5&5&47', '6&5&53', '7&5&61', '8&5&79', '9&5&94', '10&5&104', '11&5&119', '12&5&119', '13&5&139', '14&5&151', '15&5&151', '16&5&163', '17&5&165', '18&5&173', '19&5&192', '20&5&210']","[{'country': 'Australia', 'racePosition': '8', 'qualiPosition': '7', 'round': 1}, {'country': 'China', 'racePosition': '20', 'qualiPosition': '6', 'round': 2}, {'country': 'Japan', 'racePosition': '4', 'qualiPosition': '4', 'round': 3}, {'country': 'Bahrain', 'racePosition': '4', 'qualiPosition': '3', 'round': 4}, {'country': 'Saudi Arabia', 'racePosition': '3', 'qualiPosition': '4', 'round': 5}, {'country': 'USA', 'racePosition': '7', 'qualiPosition': '8', 'round': 6}, {'country': 'Italy', 'racePosition': '6', 'qualiPosition': '11', 'round': 7}, {'country': 'Monaco', 'racePosition': '2', 'qualiPosition': '2', 'round': 8}, {'country': 'Spain', 'racePosition': '3', 'qualiPosition': '7', 'round': 9}, {'country': 'Canada', 'racePosition': '5', 'qualiPosition': '8', 'round': 10}, {'country': 'Austria', 'racePosition': '3', 'qualiPosition': '2', 'round': 11}, {'country': 'UK', 'racePosition': '14', 'qualiPosition': '6', 'round': 12}, {'country': 'Belgium', 'racePosition': '3', 'qualiPosition': '3', 'round': 13}, {'country': 'Hungary', 'racePosition': '4', 'qualiPosition': '1', 'round': 14}, {'country': 'Netherlands', 'racePosition': '20', 'qualiPosition': '6', 'round': 15}, {'country': 'Italy', 'racePosition': '4', 'qualiPosition': '4', 'round': 16}, {'country': 'Azerbaijan', 'racePosition': '9', 'qualiPosition': '10', 'round': 17}, {'country': 'Singapore', 'racePosition': '6', 'qualiPosition': '7', 'round': 18}]",0.83,0.2,Ferrari,ED1131
norris,4,NOR,Lando,Norris,1999-11-13,British,http://en.wikipedia.org/wiki/Lando_Norris,https://media.formula1.com/d_driver_fallback_image.png/content/dam/fom-website/drivers/L/LANNOR01_Lando_Norris/lannor01.png.transform/1col/image.png,0.0,10.0,42.0,1364.0,148.0,"['1&1&25', '2&1&44', '3&1&62', '4&1&77', '5&2&89', '6&2&115', '7&2&133', '8&2&158', '9&2&176', '10&2&176', '11&2&201', '12&2&226', '13&2&250', '14&2&275', '15&2&275', '16&2&293', '17&2&299', '18&2&314', '19&2&332', '20&1&357']","[{'country': 'Australia', 'racePosition': '1', 'qualiPosition': '1', 'round': 1}, {'country': 'China', 'racePosition': '2', 'qualiPosition': '3', 'round': 2}, {'country': 'Japan', 'racePosition': '2', 'qualiPosition': '2', 'round': 3}, {'country': 'Bahrain', 'racePosition': '3', 'qualiPosition': '6', 'round': 4}, {'country': 'Saudi Arabia', 'racePosition': '4', 'qualiPosition': '10', 'round': 5}, {'country': 'USA', 'racePosition': '2', 'qualiPosition': '2', 'round': 6}, {'country': 'Italy', 'racePosition': '2', 'qualiPosition': '4', 'round': 7}, {'country': 'Monaco', 'racePosition': '1', 'qualiPosition': '1', 'round': 8}, {'country': 'Spain', 'racePosition': '2', 'qualiPosition': '2', 'round': 9}, {'country': 'Canada', 'racePosition': '18', 'qualiPosition': '7', 'round': 10}, {'country': 'Austria', 'racePosition': '1', 'qualiPosition': '1', 'round': 11}, {'country': 'UK', 'racePosition': '1', 'qualiPosition': '3', 'round': 12}, {'country': 'Belgium', 'racePosition': '2', 'qualiPosition': '1', 'round': 13}, {'country': 'Hungary', 'racePosition': '1', 'qualiPosition': '3', 'round': 14}, {'country': 'Netherlands', 'racePosition': '18', 'qualiPosition': '2', 'round': 15}, {'country': 'Italy', 'racePosition': '2', 'qualiPosition': '2', 'round': 16}, {'country': 'Azerbaijan', 'racePosition': '7', 'qualiPosition': '7', 'round': 17}, {'country': 'Singapore', 'racePosition': '3', 'qualiPosition': '5', 'round': 18}]",-0.02,0.77,McLaren,F47600
ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon,https://media.formula1.com/d_driver_fallback_image.png/content/dam/fom-website/drivers/E/ESTOCO01_Esteban_Ocon/estoco01.png.transform/1col/image.png,0.0,1.0,4.0,475.0,176.0,"['1&13&0', '2&7&10', '3&9&10', '4&9&14', '5&9&14', '6&9&14', '7&9&14', '8&9&20', '9&10&20', '10&9&22', '11&9&23', '12&10&23', '13&10&27', '14&10&27', '15&13&28', '16&13&28', '17&15&28', '18&15&28', '19&15&28', '20&16&30']","[{'country': 'Australia', 'racePosition': '13', 'qualiPosition': '19', 'round': 1}, {'country': 'China', 'racePosition': '5', 'qualiPosition': '11', 'round': 2}, {'country': 'Japan', 'racePosition': '18', 'qualiPosition': '18', 'round': 3}, {'country': 'Bahrain', 'racePosition': '8', 'qualiPosition': '14', 'round': 4}, {'country': 'Saudi Arabia', 'racePosition': '14', 'qualiPosition': '19', 'round': 5}, {'country': 'USA', 'racePosition': '12', 'qualiPosition': '9', 'round': 6}, {'country': 'Italy', 'racePosition': '20', 'qualiPosition': '18', 'round': 7}, {'country': 'Monaco', 'racePosition': '7', 'qualiPosition': '8', 'round': 8}, {'country': 'Spain', 'racePosition': '16', 'qualiPosition': '17', 'round': 9}, {'country': 'Canada', 'racePosition': '9', 'qualiPosition': '15', 'round': 10}, {'country': 'Austria', 'racePosition': '10', 'qualiPosition': '17', 'round': 11}, {'country': 'UK', 'racePosition': '13', 'qualiPosition': '15', 'round': 12}, {'country': 'Belgium', 'racePosition': '15', 'qualiPosition': '11', 'round': 13}, {'country': 'Hungary', 'racePosition': '16', 'qualiPosition': '18', 'round': 14}, {'country': 'Netherlands', 'racePosition': '10', 'qualiPosition': '18', 'round': 15}, {'country': 'Italy', 'racePosition': '15', 'qualiPosition': '15', 'round': 16}, {'country': 'Azerbaijan', 'racePosition': '14', 'qualiPosition': '20', 'round': 17}, {'country': 'Singapore', 'racePosition': '18', 'qualiPosition': '17', 'round': 18}]",-1.68,-1.16,Haas F1 Team,9C9FA2
piastri,81,PIA,Oscar,Piastri,2001-04-06,Australian,http://en.wikipedia.org/wiki/Oscar_Piastri,https://media.formula1.com/d_driver_fallback_image.png/content/dam/fom-website/drivers/O/OSCPIA01_Oscar_Piastri/oscpia01.png.transform/1col/image.png,0.0,9.0,24.0,745.0,66.0,"['1&9&2', '2&4&34', '3&3&49', '4&2&74', '5&1&99', '6&1&131', '7&1&146', '8&1&161', '9&1&186', '10&1&198', '11&1&216', '12&1&234', '13&1&266', '14&1&284', '15&1&309', '16&1&324', '17&1&324', '18&1&336', '19&1&346', '20&2&356']","[{'country': 'Australia', 'racePosition': '9', 'qualiPosition': '2', 'round': 1}, {'country': 'China', 'racePosition': '1', 'qualiPosition': '1', 'round': 2}, {'country': 'Japan', 'racePosition': '3', 'qualiPosition': '3', 'round': 3}, {'country': 'Bahrain', 'racePosition': '1', 'qualiPosition': '1', 'round': 4}, {'country': 'Saudi Arabia', 'racePosition': '1', 'qualiPosition': '2', 'round': 5}, {'country': 'USA', 'racePosition': '1', 'qualiPosition': '4', 'round': 6}, {'country': 'Italy', 'racePosition': '3', 'qualiPosition': '1', 'round': 7}, {'country': 'Monaco', 'racePosition': '3', 'qualiPosition': '3', 'round': 8}, {'country': 'Spain', 'racePosition': '1', 'qualiPosition': '1', 'round': 9}, {'country': 'Canada', 'racePosition': '4', 'qualiPosition': '3', 'round': 10}, {'country': 'Austria', 'racePosition': '2', 'qualiPosition': '3', 'round': 11}, {'country': 'UK', 'racePosition': '2', 'qualiPosition': '2', 'round': 12}, {'country': 'Belgium', 'racePosition': '1', 'qualiPosition': '2', 'round': 13}, {'country': 'Hungary', 'racePosition': '2', 'qualiPosition': '2', 'round': 14}, {'country': 'Netherlands', 'racePosition': '1', 'qualiPosition': '1', 'round': 15}, {'country': 'Italy', 'racePosition': '3', 'qualiPosition': '3', 'round': 16}, {'country': 'Azerbaijan', 'racePosition': '20', 'qualiPosition': '9', 'round': 17}, {'country': 'Singapore', 'racePosition': '4', 'qualiPosition': '3', 'round': 18}]",0.36,0.88,McLaren,F47600
russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_(racing_driver),https://media.formula1.com/d_driver_fallback_image.png/content/dam/fom-website/drivers/G/GEORUS01_George_Russell/georus01.png.transform/1col/image.png,0.0,5.0,23.0,972.0,148.0,"['1&3&15', '2&3&35', '3&4&45', '4&4&63', '5&4&73', '6&4&93', '7&4&99', '8&4&99', '9&4&111', '10&4&136', '11&4&146', '12&4&147', '13&4&157', '14&4&172', '15&4&184', '16&4&194', '17&4&212', '18&4&237', '19&4&252', '20&4&258']","[{'country': 'Australia', 'racePosition': '3', 'qualiPosition': '4', 'round': 1}, {'country': 'China', 'racePosition': '3', 'qualiPosition': '2', 'round': 2}, {'country': 'Japan', 'racePosition': '5', 'qualiPosition': '5', 'round': 3}, {'country': 'Bahrain', 'racePosition': '2', 'qualiPosition': '2', 'round': 4}, {'country': 'Saudi Arabia', 'racePosition': '5', 'qualiPosition': '3', 'round': 5}, {'country': 'USA', 'racePosition': '3', 'qualiPosition': '5', 'round': 6}, {'country': 'Italy', 'racePosition': '7', 'qualiPosition': '3', 'round': 7}, {'country': 'Monaco', 'racePosition': '11', 'qualiPosition': '14', 'round': 8}, {'country': 'Spain', 'racePosition': '4', 'qualiPosition': '4', 'round': 9}, {'country': 'Canada', 'racePosition': '1', 'qualiPosition': '1', 'round': 10}, {'country': 'Austria', 'racePosition': '5', 'qualiPosition': '5', 'round': 11}, {'country': 'UK', 'racePosition': '10', 'qualiPosition': '4', 'round': 12}, {'country': 'Belgium', 'racePosition': '5', 'qualiPosition': '6', 'round': 13}, {'country': 'Hungary', 'racePosition': '3', 'qualiPosition': '4', 'round': 14}, {'country': 'Netherlands', 'racePosition': '4', 'qualiPosition': '5', 'round': 15}, {'country': 'Italy', 'racePosition': '5', 'qualiPosition': '6', 'round': 16}, {'country': 'Azerbaijan', 'racePosition': '2', 'qualiPosition': '5', 'round': 17}, {'country': 'Singapore', 'racePosition': '1', 'qualiPosition': '1', 'round': 18}]",0.59,0.75,Mercedes,00D7B6
sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,https://media.formula1.com/d_driver_fallback_image.png/content/dam/fom-website/drivers/C/CARSAI01_Carlos_Sainz/carsai01.png.transform/1col/image.png,0.0,4.0,28.0,1310.5,229.0,"['1&18&0', '2&14&1', '3&15&1', '4&16&1', '5&15&5', '6&13&7', '7&11&11', '8&12&12', '9&13&12', '10&13&13', '11&14&13', '12&15&13', '13&16&16', '14&16&16', '15&17&16', '16&18&16', '17&12&31', '18&12&32', '19&11&38', '20&11&38']","[{'country': 'Australia', 'racePosition': '20', 'qualiPosition': '10', 'round': 1}, {'country': 'China', 'racePosition': '10', 'qualiPosition': '15', 'round': 2}, {'country': 'Japan', 'racePosition': '14', 'qualiPosition': '12', 'round': 3}, {'country': 'Bahrain', 'racePosition': '20', 'qualiPosition': '8', 'round': 4}, {'country': 'Saudi Arabia', 'racePosition': '8', 'qualiPosition': '6', 'round': 5}, {'country': 'USA', 'racePosition': '9', 'qualiPosition': '6', 'round': 6}, {'country': 'Italy', 'racePosition': '8', 'qualiPosition': '6', 'round': 7}, {'country': 'Monaco', 'racePosition': '10', 'qualiPosition': '11', 'round': 8}, {'country': 'Spain', 'racePosition': '14', 'qualiPosition': '18', 'round': 9}, {'country': 'Canada', 'racePosition': '10', 'qualiPosition': '17', 'round': 10}, {'country': 'Austria', 'racePosition': '20', 'qualiPosition': '19', 'round': 11}, {'country': 'UK', 'racePosition': '12', 'qualiPosition': '11', 'round': 12}, {'country': 'Belgium', 'racePosition': '18', 'qualiPosition': '15', 'round': 13}, {'country': 'Hungary', 'racePosition': '14', 'qualiPosition': '13', 'round': 14}, {'country': 'Netherlands', 'racePosition': '13', 'qualiPosition': '9', 'round': 15}, {'country': 'Italy', 'racePosition': '11', 'qualiPosition': '13', 'round': 16}, {'country': 'Azerbaijan', 'racePosition': '3', 'qualiPosition': '2', 'round': 17}, {'country': 'Singapore', 'racePosition': '10', 'qualiPosition': '20', 'round': 18}]",-1.42,-2.31,Williams,1868DB
stroll,18,STR,Lance,Stroll,1998-10-29,Canadian,http://en.wikipedia.org/wiki/Lance_Stroll,https://media.formula1.com/d_driver_fallback_image.png/content/dam/fom-website/drivers/L/LANSTR01_Lance_Stroll/lanstr01.png.transform/1col/image.png,0.0,0.0,3.0,324.0,189.0,"['1&6&8', '2&8&10', '3&10&10', '4&10&10', '5&10&10', '6&10&14', '7&10&14', '8&11&14', '9&12&14', '10&12&14', '11&12&14', '12&12&20', '13&13&20', '14&12&26', '15&11&32', '16&11&32', '17&11&32', '18&13&32', '19&13&32', '20&14&32']","[{'country': 'Australia', 'racePosition': '6', 'qualiPosition': '13', 'round': 1}, {'country': 'China', 'racePosition': '9', 'qualiPosition': '14', 'round': 2}, {'country': 'Japan', 'racePosition': '20', 'qualiPosition': '20', 'round': 3}, {'country': 'Bahrain', 'racePosition': '17', 'qualiPosition': '19', 'round': 4}, {'country': 'Saudi Arabia', 'racePosition': '16', 'qualiPosition': '16', 'round': 5}, {'country': 'USA', 'racePosition': '16', 'qualiPosition': '19', 'round': 6}, {'country': 'Italy', 'racePosition': '15', 'qualiPosition': '8', 'round': 7}, {'country': 'Monaco', 'racePosition': '15', 'qualiPosition': '19', 'round': 8}, {'country': 'Canada', 'racePosition': '17', 'qualiPosition': '18', 'round': 10}, {'country': 'Austria', 'racePosition': '14', 'qualiPosition': '16', 'round': 11}, {'country': 'UK', 'racePosition': '7', 'qualiPosition': '18', 'round': 12}, {'country': 'Belgium', 'racePosition': '14', 'qualiPosition': '20', 'round': 13}, {'country': 'Hungary', 'racePosition': '7', 'qualiPosition': '6', 'round': 14}, {'country': 'Netherlands', 'racePosition': '7', 'qualiPosition': '20', 'round': 15}, {'country': 'Italy', 'racePosition': '18', 'qualiPosition': '17', 'round': 16}, {'country': 'Azerbaijan', 'racePosition': '17', 'qualiPosition': '14', 'round': 17}, {'country': 'Singapore', 'racePosition': '13', 'qualiPosition': '15', 'round': 18}]",-2.15,-1.76,Aston Martin,229971
tsunoda,22,TSU,Yuki,Tsunoda,2000-05-11,Japanese,http://en.wikipedia.org/wiki/Yuki_Tsunoda,https://media.formula1.com/d_driver_fallback_image.png/content/dam/fom-website/drivers/Y/YUKTSU01_Yuki_Tsunoda/yuktsu01.png.transform/1col/image.png,0.0,0.0,0.0,119.0,110.0,"['1&12&0', '2&13&3', '3&14&3', '4&14&5', '5&16&5', '6&11&9', '7&12&10', '8&13&10', '9&15&10', '10&15&10', '11&17&10', '12&17&10', '13&17&10', '14&18&10', '15&19&12', '16&19&12', '17&17&20', '18&17&20', '19&16&28', '20&17&28']","[{'country': 'Australia', 'racePosition': '12', 'qualiPosition': '5', 'round': 1}, {'country': 'China', 'racePosition': '16', 'qualiPosition': '9', 'round': 2}, {'country': 'Japan', 'racePosition': '12', 'qualiPosition': '15', 'round': 3}, {'country': 'Bahrain', 'racePosition': '9', 'qualiPosition': '10', 'round': 4}, {'country': 'Saudi Arabia', 'racePosition': '20', 'qualiPosition': '8', 'round': 5}, {'country': 'USA', 'racePosition': '10', 'qualiPosition': '10', 'round': 6}, {'country': 'Italy', 'racePosition': '10', 'qualiPosition': '20', 'round': 7}, {'country': 'Monaco', 'racePosition': '17', 'qualiPosition': '12', 'round': 8}, {'country': 'Spain', 'racePosition': '13', 'qualiPosition': '20', 'round': 9}, {'country': 'Canada', 'racePosition': '12', 'qualiPosition': '11', 'round': 10}, {'country': 'Austria', 'racePosition': '16', 'qualiPosition': '18', 'round': 11}, {'country': 'UK', 'racePosition': '15', 'qualiPosition': '12', 'round': 12}, {'country': 'Belgium', 'racePosition': '13', 'qualiPosition': '7', 'round': 13}, {'country': 'Hungary', 'racePosition': '17', 'qualiPosition': '16', 'round': 14}, {'country': 'Netherlands', 'racePosition': '9', 'qualiPosition': '12', 'round': 15}, {'country': 'Italy', 'racePosition': '13', 'qualiPosition': '10', 'round': 16}, {'country': 'Azerbaijan', 'racePosition': '6', 'qualiPosition': '6', 'round': 17}, {'country': 'Singapore', 'racePosition': '12', 'qualiPosition': '13', 'round': 18}]",-2.06,-2.9,Red Bull Racing,4781D7
max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,https://media.formula1.com/d_driver_fallback_image.png/content/dam/fom-website/drivers/M/MAXVER01_Max_Verstappen/maxver01.png.transform/1col/image.png,4.0,68.0,123.0,3344.5,229.0,"['1&2&18', '2&2&36', '3&2&61', '4&3&69', '5&3&87', '6&3&99', '7&3&124', '8&3&136', '9&3&137', '10&3&155', '11&3&155', '12&3&165', '13&3&185', '14&3&187', '15&3&205', '16&3&230', '17&3&255', '18&3&273', '19&3&306', '20&3&321']","[{'country': 'Australia', 'racePosition': '2', 'qualiPosition': '3', 'round': 1}, {'country': 'China', 'racePosition': '4', 'qualiPosition': '4', 'round': 2}, {'country': 'Japan', 'racePosition': '1', 'qualiPosition': '1', 'round': 3}, {'country': 'Bahrain', 'racePosition': '6', 'qualiPosition': '7', 'round': 4}, {'country': 'Saudi Arabia', 'racePosition': '2', 'qualiPosition': '1', 'round': 5}, {'country': 'USA', 'racePosition': '4', 'qualiPosition': '1', 'round': 6}, {'country': 'Italy', 'racePosition': '1', 'qualiPosition': '2', 'round': 7}, {'country': 'Monaco', 'racePosition': '4', 'qualiPosition': '5', 'round': 8}, {'country': 'Spain', 'racePosition': '10', 'qualiPosition': '3', 'round': 9}, {'country': 'Canada', 'racePosition': '2', 'qualiPosition': '2', 'round': 10}, {'country': 'Austria', 'racePosition': '20', 'qualiPosition': '7', 'round': 11}, {'country': 'UK', 'racePosition': '5', 'qualiPosition': '1', 'round': 12}, {'country': 'Belgium', 'racePosition': '4', 'qualiPosition': '4', 'round': 13}, {'country': 'Hungary', 'racePosition': '9', 'qualiPosition': '8', 'round': 14}, {'country': 'Netherlands', 'racePosition': '2', 'qualiPosition': '3', 'round': 15}, {'country': 'Italy', 'racePosition': '1', 'qualiPosition': '1', 'round': 16}, {'country': 'Azerbaijan', 'racePosition': '1', 'qualiPosition': '1', 'round': 17}, {'country': 'Singapore', 'racePosition': '2', 'qualiPosition': '2', 'round': 18}]",3.05,2.21,Red Bull Racing,4781D7
